expense_id,expense_date,category,amount,payment_method,description,month,month_num,year,weekday
3694,2025-02-11,Shopping,2752.0,Card,,2025-02,2,2025,Tuesday
3695,2025-10-29,Bills,4522.0,UPI,,2025-10,10,2025,Wednesday
3696,2025-01-07,Shopping,3924.0,UPI,,2025-01,1,2025,Tuesday
3697,2024-01-08,Rent,4006.0,Cash,,2024-01,1,2024,Monday
3698,2024-05-01,Bills,1079.0,UPI,,2024-05,5,2024,Wednesday
3699,2024-12-13,Travel,2551.0,Card,,2024-12,12,2024,Friday
3700,2025-11-06,Rent,728.0,UPI,,2025-11,11,2025,Thursday
3701,2024-03-30,Shopping,1729.0,Cash,,2024-03,3,2024,Saturday
3702,2025-10-09,Bills,3796.0,UPI,,2025-10,10,2025,Thursday
3703,2025-11-28,Travel,3530.0,Card,,2025-11,11,2025,Friday
3704,2024-11-11,Rent,3774.0,Card,,2024-11,11,2024,Monday
3705,2024-06-26,Travel,4029.0,Cash,,2024-06,6,2024,Wednesday
3706,2025-06-23,Shopping,2865.0,UPI,,2025-06,6,2025,Monday
3707,2024-02-10,Travel,4469.0,UPI,,2024-02,2,2024,Saturday
3708,2025-12-04,Food,4880.0,UPI,,2025-12,12,2025,Thursday
3709,2025-05-16,Rent,215.0,Card,,2025-05,5,2025,Friday
3710,2024-05-24,Travel,2103.0,Cash,,2024-05,5,2024,Friday
3711,2024-07-19,Shopping,792.0,UPI,,2024-07,7,2024,Friday
3712,2025-12-24,Shopping,3262.0,Card,,2025-12,12,2025,Wednesday
3713,2025-04-05,Travel,1205.0,Card,,2025-04,4,2025,Saturday
3714,2025-07-11,Shopping,3108.0,Card,,2025-07,7,2025,Friday
3715,2025-06-30,Bills,2261.0,UPI,,2025-06,6,2025,Monday
3716,2024-09-09,Bills,253.0,UPI,,2024-09,9,2024,Monday
3717,2025-01-24,Bills,3799.0,UPI,,2025-01,1,2025,Friday
3718,2025-08-16,Food,4510.0,UPI,,2025-08,8,2025,Saturday
3719,2024-09-12,Travel,3886.0,UPI,,2024-09,9,2024,Thursday
3720,2025-12-09,Food,1164.0,UPI,,2025-12,12,2025,Tuesday
3721,2025-03-25,Shopping,4300.0,UPI,,2025-03,3,2025,Tuesday
3722,2024-01-10,Food,2013.0,UPI,,2024-01,1,2024,Wednesday
3723,2024-08-29,Shopping,1316.0,UPI,,2024-08,8,2024,Thursday
3724,2024-09-07,Shopping,2501.0,Card,,2024-09,9,2024,Saturday
3725,2024-01-05,Rent,1872.0,UPI,,2024-01,1,2024,Friday
3726,2024-04-28,Bills,2060.0,Cash,,2024-04,4,2024,Sunday
3727,2025-01-08,Shopping,2880.0,Card,,2025-01,1,2025,Wednesday
3728,2024-03-05,Rent,4904.0,UPI,,2024-03,3,2024,Tuesday
3729,2024-05-25,Bills,4846.0,Cash,,2024-05,5,2024,Saturday
3730,2024-08-11,Shopping,2971.0,UPI,,2024-08,8,2024,Sunday
3731,2024-08-26,Shopping,760.0,Cash,,2024-08,8,2024,Monday
3732,2024-06-25,Food,2735.0,Cash,,2024-06,6,2024,Tuesday
3733,2024-10-08,Food,2429.0,Cash,,2024-10,10,2024,Tuesday
3734,2024-03-03,Bills,4054.0,Cash,,2024-03,3,2024,Sunday
3735,2024-08-04,Shopping,2550.0,Card,,2024-08,8,2024,Sunday
3736,2025-11-19,Travel,1232.0,Card,,2025-11,11,2025,Wednesday
3737,2025-04-05,Food,799.0,Cash,,2025-04,4,2025,Saturday
3738,2025-09-01,Bills,2138.0,UPI,,2025-09,9,2025,Monday
3739,2024-04-14,Shopping,4747.0,Cash,,2024-04,4,2024,Sunday
3740,2024-04-08,Shopping,4600.0,Card,,2024-04,4,2024,Monday
3741,2025-05-25,Travel,4657.0,UPI,,2025-05,5,2025,Sunday
3742,2025-01-19,Bills,2279.0,Card,,2025-01,1,2025,Sunday
3743,2025-02-08,Shopping,2938.0,Card,,2025-02,2,2025,Saturday
3744,2025-06-01,Food,973.0,UPI,,2025-06,6,2025,Sunday
3745,2025-04-20,Travel,183.0,Cash,,2025-04,4,2025,Sunday
3746,2025-12-09,Bills,1522.0,Cash,,2025-12,12,2025,Tuesday
3747,2025-10-06,Travel,2775.0,Cash,,2025-10,10,2025,Monday
3748,2025-03-12,Food,3280.0,Cash,,2025-03,3,2025,Wednesday
3749,2024-01-23,Bills,4416.0,UPI,,2024-01,1,2024,Tuesday
3750,2025-07-18,Travel,4075.0,UPI,,2025-07,7,2025,Friday
3751,2025-11-07,Rent,1491.0,UPI,,2025-11,11,2025,Friday
3752,2025-12-14,Food,3318.0,Card,,2025-12,12,2025,Sunday
3753,2025-04-02,Food,4307.0,UPI,,2025-04,4,2025,Wednesday
3754,2024-03-23,Food,714.0,Cash,,2024-03,3,2024,Saturday
3755,2024-05-24,Rent,3071.0,Card,,2024-05,5,2024,Friday
3756,2024-03-25,Rent,3665.0,Cash,,2024-03,3,2024,Monday
3757,2024-03-18,Shopping,3676.0,Cash,,2024-03,3,2024,Monday
3758,2025-04-01,Travel,4670.0,UPI,,2025-04,4,2025,Tuesday
3759,2024-01-01,Shopping,370.0,UPI,,2024-01,1,2024,Monday
3760,2024-02-20,Travel,4166.0,Cash,,2024-02,2,2024,Tuesday
3761,2025-11-15,Rent,2568.0,Cash,,2025-11,11,2025,Saturday
3762,2025-12-17,Rent,1490.0,Card,,2025-12,12,2025,Wednesday
3763,2025-03-21,Shopping,3454.0,UPI,,2025-03,3,2025,Friday
3764,2025-03-24,Bills,4235.0,Card,,2025-03,3,2025,Monday
3765,2025-05-02,Shopping,3707.0,Card,,2025-05,5,2025,Friday
3766,2024-02-03,Travel,2683.0,Card,,2024-02,2,2024,Saturday
3767,2024-12-13,Shopping,4173.0,Cash,,2024-12,12,2024,Friday
3768,2024-04-04,Food,3175.0,Card,,2024-04,4,2024,Thursday
3769,2024-03-12,Travel,4006.0,Card,,2024-03,3,2024,Tuesday
3770,2025-07-04,Travel,389.0,Cash,,2025-07,7,2025,Friday
3771,2024-06-02,Bills,2580.0,UPI,,2024-06,6,2024,Sunday
3772,2024-09-06,Rent,3352.0,UPI,,2024-09,9,2024,Friday
3773,2025-11-04,Travel,378.0,Card,,2025-11,11,2025,Tuesday
3774,2025-03-13,Rent,3024.0,Cash,,2025-03,3,2025,Thursday
3775,2024-04-27,Shopping,680.0,UPI,,2024-04,4,2024,Saturday
3776,2024-11-01,Food,353.0,Card,,2024-11,11,2024,Friday
3777,2024-09-24,Bills,4376.0,Card,,2024-09,9,2024,Tuesday
3778,2024-02-23,Rent,4876.0,Cash,,2024-02,2,2024,Friday
3779,2024-08-23,Travel,924.0,Card,,2024-08,8,2024,Friday
3780,2025-01-23,Rent,3932.0,UPI,,2025-01,1,2025,Thursday
3781,2025-02-04,Travel,799.0,Cash,,2025-02,2,2025,Tuesday
3782,2025-09-15,Rent,1480.0,UPI,,2025-09,9,2025,Monday
3783,2024-10-29,Travel,3996.0,UPI,,2024-10,10,2024,Tuesday
3784,2024-07-25,Shopping,1773.0,UPI,,2024-07,7,2024,Thursday
3785,2024-08-16,Travel,2827.0,Card,,2024-08,8,2024,Friday
3786,2025-07-31,Travel,3256.0,Card,,2025-07,7,2025,Thursday
3787,2024-03-15,Food,3488.0,UPI,,2024-03,3,2024,Friday
3788,2025-03-10,Travel,4407.0,UPI,,2025-03,3,2025,Monday
3789,2024-04-12,Food,483.0,Cash,,2024-04,4,2024,Friday
3790,2025-02-25,Bills,441.0,Cash,,2025-02,2,2025,Tuesday
3791,2025-12-04,Food,2087.0,Card,,2025-12,12,2025,Thursday
3792,2024-11-01,Shopping,4159.0,Card,,2024-11,11,2024,Friday
3793,2024-04-07,Food,3209.0,Cash,,2024-04,4,2024,Sunday
3794,2024-11-30,Bills,4182.0,UPI,,2024-11,11,2024,Saturday
3795,2025-03-10,Shopping,4615.0,Card,,2025-03,3,2025,Monday
3796,2025-03-22,Rent,2898.0,UPI,,2025-03,3,2025,Saturday
3797,2024-11-03,Rent,3340.0,Cash,,2024-11,11,2024,Sunday
3798,2024-09-05,Food,2088.0,Card,,2024-09,9,2024,Thursday
3799,2024-06-14,Food,3514.0,Card,,2024-06,6,2024,Friday
3800,2025-04-25,Bills,1949.0,Cash,,2025-04,4,2025,Friday
3801,2024-11-30,Bills,405.0,Card,,2024-11,11,2024,Saturday
3802,2025-06-25,Travel,3713.0,Cash,,2025-06,6,2025,Wednesday
3803,2024-04-15,Bills,2849.0,Card,,2024-04,4,2024,Monday
3804,2025-07-16,Travel,1235.0,Cash,,2025-07,7,2025,Wednesday
3805,2024-03-21,Shopping,305.0,Card,,2024-03,3,2024,Thursday
3806,2024-05-12,Food,4691.0,UPI,,2024-05,5,2024,Sunday
3807,2024-05-17,Shopping,3550.0,UPI,,2024-05,5,2024,Friday
3808,2024-07-02,Bills,3911.0,UPI,,2024-07,7,2024,Tuesday
3809,2025-02-04,Shopping,3722.0,Card,,2025-02,2,2025,Tuesday
3810,2024-11-25,Shopping,3699.0,Card,,2024-11,11,2024,Monday
3811,2025-05-22,Shopping,2651.0,UPI,,2025-05,5,2025,Thursday
3812,2024-03-09,Bills,4408.0,UPI,,2024-03,3,2024,Saturday
3813,2025-06-29,Shopping,409.0,Cash,,2025-06,6,2025,Sunday
3814,2024-02-22,Travel,2808.0,Cash,,2024-02,2,2024,Thursday
3815,2025-03-25,Bills,2091.0,Cash,,2025-03,3,2025,Tuesday
3816,2024-07-23,Shopping,371.0,UPI,,2024-07,7,2024,Tuesday
3817,2024-05-05,Bills,3742.0,UPI,,2024-05,5,2024,Sunday
3818,2024-02-12,Rent,4186.0,UPI,,2024-02,2,2024,Monday
3819,2024-04-20,Travel,1922.0,Cash,,2024-04,4,2024,Saturday
3820,2025-10-24,Shopping,3373.0,Card,,2025-10,10,2025,Friday
3821,2024-07-01,Rent,4638.0,UPI,,2024-07,7,2024,Monday
3822,2024-04-04,Rent,4449.0,Card,,2024-04,4,2024,Thursday
3823,2025-01-08,Bills,620.0,Card,,2025-01,1,2025,Wednesday
3824,2025-06-03,Rent,1076.0,Card,,2025-06,6,2025,Tuesday
3825,2024-12-25,Travel,3822.0,Cash,,2024-12,12,2024,Wednesday
3826,2025-11-26,Travel,3651.0,Card,,2025-11,11,2025,Wednesday
3827,2024-10-07,Food,4205.0,UPI,,2024-10,10,2024,Monday
3828,2024-07-13,Travel,2873.0,Cash,,2024-07,7,2024,Saturday
3829,2024-07-13,Rent,2652.0,UPI,,2024-07,7,2024,Saturday
3830,2025-10-28,Travel,2932.0,UPI,,2025-10,10,2025,Tuesday
3831,2024-04-02,Bills,4007.0,Cash,,2024-04,4,2024,Tuesday
3832,2025-11-02,Food,252.0,UPI,,2025-11,11,2025,Sunday
3833,2024-03-01,Rent,3064.0,UPI,,2024-03,3,2024,Friday
3834,2025-09-25,Food,3016.0,Cash,,2025-09,9,2025,Thursday
3835,2024-02-20,Rent,2900.0,UPI,,2024-02,2,2024,Tuesday
3836,2025-02-06,Bills,1852.0,Card,,2025-02,2,2025,Thursday
3837,2024-01-05,Food,2710.0,UPI,,2024-01,1,2024,Friday
3838,2025-04-10,Shopping,3975.0,Card,,2025-04,4,2025,Thursday
3839,2025-08-26,Rent,1204.0,UPI,,2025-08,8,2025,Tuesday
3840,2025-11-12,Shopping,2636.0,Cash,,2025-11,11,2025,Wednesday
3841,2025-06-17,Food,4299.0,Cash,,2025-06,6,2025,Tuesday
3842,2025-02-08,Shopping,3954.0,UPI,,2025-02,2,2025,Saturday
3843,2025-05-27,Shopping,3594.0,Cash,,2025-05,5,2025,Tuesday
3844,2025-10-06,Food,2014.0,UPI,,2025-10,10,2025,Monday
3845,2024-08-20,Bills,3172.0,Cash,,2024-08,8,2024,Tuesday
3846,2025-06-07,Shopping,1106.0,Card,,2025-06,6,2025,Saturday
3847,2024-12-11,Shopping,506.0,UPI,,2024-12,12,2024,Wednesday
3848,2024-02-15,Bills,266.0,Card,,2024-02,2,2024,Thursday
3849,2025-06-29,Shopping,608.0,Card,,2025-06,6,2025,Sunday
3850,2024-03-18,Shopping,1761.0,UPI,,2024-03,3,2024,Monday
3851,2025-12-30,Shopping,3764.0,Card,,2025-12,12,2025,Tuesday
3852,2024-03-13,Travel,3589.0,UPI,,2024-03,3,2024,Wednesday
3853,2024-09-05,Bills,4958.0,Card,,2024-09,9,2024,Thursday
3854,2024-02-16,Shopping,780.0,UPI,,2024-02,2,2024,Friday
3855,2024-04-30,Bills,2624.0,UPI,,2024-04,4,2024,Tuesday
3856,2024-08-01,Rent,2220.0,Cash,,2024-08,8,2024,Thursday
3857,2024-08-26,Rent,4777.0,UPI,,2024-08,8,2024,Monday
3858,2024-02-25,Shopping,4457.0,UPI,,2024-02,2,2024,Sunday
3859,2024-12-15,Bills,1463.0,Card,,2024-12,12,2024,Sunday
3860,2024-04-16,Bills,1431.0,UPI,,2024-04,4,2024,Tuesday
3861,2024-02-17,Bills,2392.0,Cash,,2024-02,2,2024,Saturday
3862,2025-07-26,Travel,1638.0,Card,,2025-07,7,2025,Saturday
3863,2024-12-02,Rent,3508.0,Card,,2024-12,12,2024,Monday
3864,2024-01-26,Bills,660.0,Cash,,2024-01,1,2024,Friday
3865,2024-09-13,Bills,1199.0,Card,,2024-09,9,2024,Friday
3866,2024-01-08,Travel,2003.0,Card,,2024-01,1,2024,Monday
3867,2025-09-16,Travel,274.0,Card,,2025-09,9,2025,Tuesday
3868,2024-09-09,Bills,2256.0,Card,,2024-09,9,2024,Monday
3869,2025-11-22,Food,2330.0,Cash,,2025-11,11,2025,Saturday
3870,2025-12-19,Bills,4387.0,Cash,,2025-12,12,2025,Friday
3871,2024-10-29,Bills,4260.0,Card,,2024-10,10,2024,Tuesday
3872,2025-09-30,Travel,4020.0,Card,,2025-09,9,2025,Tuesday
3873,2024-02-25,Travel,1597.0,Cash,,2024-02,2,2024,Sunday
3874,2025-12-26,Bills,3954.0,Cash,,2025-12,12,2025,Friday
3875,2025-06-09,Bills,3271.0,Cash,,2025-06,6,2025,Monday
3876,2025-04-18,Bills,1667.0,Card,,2025-04,4,2025,Friday
3877,2024-01-28,Travel,1251.0,Card,,2024-01,1,2024,Sunday
3878,2024-03-18,Bills,468.0,UPI,,2024-03,3,2024,Monday
3879,2024-08-03,Bills,142.0,Cash,,2024-08,8,2024,Saturday
3880,2025-01-20,Shopping,2007.0,Card,,2025-01,1,2025,Monday
3881,2024-12-30,Food,3590.0,Cash,,2024-12,12,2024,Monday
3882,2025-10-27,Rent,2635.0,Card,,2025-10,10,2025,Monday
3883,2025-06-09,Food,4273.0,Cash,,2025-06,6,2025,Monday
3884,2025-11-29,Shopping,2973.0,Card,,2025-11,11,2025,Saturday
3885,2024-11-07,Rent,1924.0,UPI,,2024-11,11,2024,Thursday
3886,2024-01-07,Bills,1393.0,UPI,,2024-01,1,2024,Sunday
3887,2024-01-03,Shopping,4869.0,Cash,,2024-01,1,2024,Wednesday
3888,2025-09-14,Bills,4896.0,Card,,2025-09,9,2025,Sunday
3889,2024-12-28,Travel,4954.0,Card,,2024-12,12,2024,Saturday
3890,2025-05-22,Shopping,3486.0,Cash,,2025-05,5,2025,Thursday
3891,2024-09-30,Travel,3072.0,Card,,2024-09,9,2024,Monday
3892,2025-05-20,Shopping,4022.0,Cash,,2025-05,5,2025,Tuesday
3893,2024-01-15,Shopping,1092.0,Card,,2024-01,1,2024,Monday
3894,2024-07-10,Travel,2486.0,Cash,,2024-07,7,2024,Wednesday
3895,2025-09-22,Rent,2340.0,Card,,2025-09,9,2025,Monday
3896,2025-04-29,Food,1576.0,Cash,,2025-04,4,2025,Tuesday
3897,2024-01-28,Bills,3507.0,Card,,2024-01,1,2024,Sunday
3898,2025-12-14,Shopping,489.0,UPI,,2025-12,12,2025,Sunday
3899,2024-02-08,Bills,1099.0,Card,,2024-02,2,2024,Thursday
3900,2024-09-29,Travel,4720.0,Cash,,2024-09,9,2024,Sunday
3901,2024-08-18,Bills,1955.0,UPI,,2024-08,8,2024,Sunday
3902,2024-03-26,Travel,758.0,Card,,2024-03,3,2024,Tuesday
3903,2025-04-18,Bills,2863.0,UPI,,2025-04,4,2025,Friday
3904,2024-05-05,Food,3763.0,Card,,2024-05,5,2024,Sunday
3905,2025-06-20,Food,1581.0,UPI,,2025-06,6,2025,Friday
3906,2024-05-24,Food,3831.0,Cash,,2024-05,5,2024,Friday
3907,2025-06-08,Food,551.0,Card,,2025-06,6,2025,Sunday
3908,2024-07-30,Food,2575.0,Card,,2024-07,7,2024,Tuesday
3909,2024-01-25,Food,3322.0,Cash,,2024-01,1,2024,Thursday
3910,2025-08-02,Travel,1637.0,UPI,,2025-08,8,2025,Saturday
3911,2025-01-28,Shopping,3193.0,Cash,,2025-01,1,2025,Tuesday
3912,2024-03-07,Bills,982.0,Cash,,2024-03,3,2024,Thursday
3913,2024-08-20,Food,4508.0,UPI,,2024-08,8,2024,Tuesday
3914,2024-04-18,Travel,4168.0,Cash,,2024-04,4,2024,Thursday
3915,2024-05-25,Travel,2666.0,Card,,2024-05,5,2024,Saturday
3916,2024-04-20,Travel,3377.0,Card,,2024-04,4,2024,Saturday
3917,2024-08-15,Shopping,474.0,Card,,2024-08,8,2024,Thursday
3918,2024-04-20,Bills,4646.0,Cash,,2024-04,4,2024,Saturday
3919,2025-04-14,Shopping,3797.0,Card,,2025-04,4,2025,Monday
3920,2024-02-03,Rent,3162.0,Card,,2024-02,2,2024,Saturday
3921,2025-09-14,Travel,4790.0,Card,,2025-09,9,2025,Sunday
3922,2025-01-03,Rent,3350.0,Card,,2025-01,1,2025,Friday
3923,2025-08-17,Food,4695.0,Card,,2025-08,8,2025,Sunday
3924,2025-07-07,Food,4659.0,Card,,2025-07,7,2025,Monday
3925,2025-02-28,Shopping,212.0,Cash,,2025-02,2,2025,Friday
3926,2025-09-04,Bills,3297.0,Card,,2025-09,9,2025,Thursday
3927,2025-06-01,Rent,2478.0,Card,,2025-06,6,2025,Sunday
3928,2025-11-22,Bills,2024.0,UPI,,2025-11,11,2025,Saturday
3929,2024-10-08,Shopping,239.0,Cash,,2024-10,10,2024,Tuesday
3930,2024-11-15,Food,1524.0,Cash,,2024-11,11,2024,Friday
3931,2025-03-18,Bills,3049.0,Cash,,2025-03,3,2025,Tuesday
3932,2024-11-10,Bills,3268.0,Cash,,2024-11,11,2024,Sunday
3933,2025-01-11,Food,616.0,Card,,2025-01,1,2025,Saturday
3934,2024-10-15,Rent,2716.0,Card,,2024-10,10,2024,Tuesday
3935,2025-03-12,Food,987.0,UPI,,2025-03,3,2025,Wednesday
3936,2025-10-23,Bills,3204.0,UPI,,2025-10,10,2025,Thursday
3937,2024-10-03,Rent,149.0,Cash,,2024-10,10,2024,Thursday
3938,2025-12-10,Rent,4051.0,UPI,,2025-12,12,2025,Wednesday
3939,2025-08-04,Food,3660.0,UPI,,2025-08,8,2025,Monday
3940,2025-05-17,Bills,118.0,Cash,,2025-05,5,2025,Saturday
3941,2025-09-15,Shopping,4921.0,Cash,,2025-09,9,2025,Monday
3942,2025-05-30,Bills,1573.0,UPI,,2025-05,5,2025,Friday
3943,2024-12-15,Travel,4161.0,Card,,2024-12,12,2024,Sunday
3944,2025-03-21,Shopping,2706.0,UPI,,2025-03,3,2025,Friday
3945,2024-12-15,Rent,551.0,UPI,,2024-12,12,2024,Sunday
3946,2025-08-29,Shopping,3865.0,Card,,2025-08,8,2025,Friday
3947,2025-10-25,Rent,2538.0,Card,,2025-10,10,2025,Saturday
3948,2024-05-16,Rent,4410.0,Cash,,2024-05,5,2024,Thursday
3949,2024-08-30,Shopping,1649.0,Cash,,2024-08,8,2024,Friday
3950,2025-06-26,Rent,3574.0,UPI,,2025-06,6,2025,Thursday
3951,2024-02-09,Rent,227.0,Card,,2024-02,2,2024,Friday
3952,2024-08-16,Travel,4955.0,Cash,,2024-08,8,2024,Friday
3953,2025-07-01,Bills,2861.0,UPI,,2025-07,7,2025,Tuesday
3954,2024-08-10,Bills,4556.0,Card,,2024-08,8,2024,Saturday
3955,2024-01-06,Travel,4764.0,UPI,,2024-01,1,2024,Saturday
3956,2024-11-17,Shopping,1515.0,Cash,,2024-11,11,2024,Sunday
3957,2025-04-12,Food,301.0,Cash,,2025-04,4,2025,Saturday
3958,2024-03-15,Food,2469.0,Card,,2024-03,3,2024,Friday
3959,2024-01-04,Food,617.0,UPI,,2024-01,1,2024,Thursday
3960,2025-10-07,Travel,1441.0,Card,,2025-10,10,2025,Tuesday
3961,2024-04-27,Travel,4876.0,Cash,,2024-04,4,2024,Saturday
3962,2025-08-28,Rent,2088.0,Cash,,2025-08,8,2025,Thursday
3963,2025-05-18,Food,3645.0,UPI,,2025-05,5,2025,Sunday
3964,2025-07-27,Shopping,4620.0,UPI,,2025-07,7,2025,Sunday
3965,2025-03-16,Shopping,3902.0,UPI,,2025-03,3,2025,Sunday
3966,2024-07-12,Food,3375.0,Card,,2024-07,7,2024,Friday
3967,2025-12-15,Food,3754.0,UPI,,2025-12,12,2025,Monday
3968,2025-01-26,Food,2534.0,UPI,,2025-01,1,2025,Sunday
3969,2024-01-26,Travel,4973.0,Cash,,2024-01,1,2024,Friday
3970,2025-03-10,Travel,307.0,Cash,,2025-03,3,2025,Monday
3971,2024-06-21,Travel,2733.0,UPI,,2024-06,6,2024,Friday
3972,2024-10-26,Bills,4217.0,UPI,,2024-10,10,2024,Saturday
3973,2025-10-06,Shopping,253.0,Cash,,2025-10,10,2025,Monday
3974,2024-11-21,Shopping,3466.0,UPI,,2024-11,11,2024,Thursday
3975,2025-02-13,Rent,4414.0,Card,,2025-02,2,2025,Thursday
3976,2024-04-27,Travel,4864.0,Card,,2024-04,4,2024,Saturday
3977,2025-12-24,Bills,1618.0,Card,,2025-12,12,2025,Wednesday
3978,2024-08-12,Bills,2700.0,UPI,,2024-08,8,2024,Monday
3979,2025-06-15,Shopping,2295.0,Cash,,2025-06,6,2025,Sunday
3980,2024-04-22,Travel,4598.0,UPI,,2024-04,4,2024,Monday
3981,2024-05-19,Rent,4791.0,UPI,,2024-05,5,2024,Sunday
3982,2025-07-12,Travel,3654.0,Cash,,2025-07,7,2025,Saturday
3983,2024-01-01,Food,2514.0,Cash,,2024-01,1,2024,Monday
3984,2024-03-30,Travel,2949.0,Cash,,2024-03,3,2024,Saturday
3985,2025-10-15,Food,1842.0,Card,,2025-10,10,2025,Wednesday
3986,2024-11-15,Food,1406.0,UPI,,2024-11,11,2024,Friday
3987,2025-07-03,Rent,3949.0,Cash,,2025-07,7,2025,Thursday
3988,2024-05-18,Shopping,4268.0,UPI,,2024-05,5,2024,Saturday
3989,2025-05-25,Travel,4676.0,Card,,2025-05,5,2025,Sunday
3990,2024-09-15,Food,4755.0,Card,,2024-09,9,2024,Sunday
3991,2025-11-03,Travel,4940.0,Cash,,2025-11,11,2025,Monday
3992,2025-11-20,Shopping,4295.0,Cash,,2025-11,11,2025,Thursday
3993,2024-01-10,Shopping,2655.0,UPI,,2024-01,1,2024,Wednesday
3994,2024-09-17,Bills,2405.0,Cash,,2024-09,9,2024,Tuesday
3995,2025-10-11,Shopping,4608.0,UPI,,2025-10,10,2025,Saturday
3996,2024-06-20,Rent,1188.0,Cash,,2024-06,6,2024,Thursday
3997,2024-01-13,Food,2742.0,UPI,,2024-01,1,2024,Saturday
3998,2024-06-16,Bills,1277.0,UPI,,2024-06,6,2024,Sunday
3999,2025-10-03,Rent,4857.0,UPI,,2025-10,10,2025,Friday
4000,2025-08-18,Travel,3094.0,UPI,,2025-08,8,2025,Monday
4001,2024-11-16,Food,659.0,Card,,2024-11,11,2024,Saturday
4002,2024-11-14,Shopping,3064.0,UPI,,2024-11,11,2024,Thursday
4003,2025-09-04,Food,1371.0,Cash,,2025-09,9,2025,Thursday
4004,2024-11-24,Travel,1913.0,Card,,2024-11,11,2024,Sunday
4005,2025-07-03,Bills,3015.0,Card,,2025-07,7,2025,Thursday
4006,2025-02-22,Bills,709.0,UPI,,2025-02,2,2025,Saturday
4007,2025-08-28,Bills,2561.0,Card,,2025-08,8,2025,Thursday
4008,2024-04-04,Shopping,4220.0,UPI,,2024-04,4,2024,Thursday
4009,2025-08-03,Rent,383.0,Cash,,2025-08,8,2025,Sunday
4010,2024-11-13,Rent,3028.0,UPI,,2024-11,11,2024,Wednesday
4011,2024-08-23,Food,4496.0,Card,,2024-08,8,2024,Friday
4012,2024-11-29,Shopping,1191.0,Cash,,2024-11,11,2024,Friday
4013,2025-01-10,Bills,916.0,UPI,,2025-01,1,2025,Friday
4014,2025-04-03,Bills,182.0,Cash,,2025-04,4,2025,Thursday
4015,2024-05-16,Travel,2020.0,Cash,,2024-05,5,2024,Thursday
4016,2025-08-10,Travel,3591.0,Card,,2025-08,8,2025,Sunday
4017,2025-06-30,Bills,3244.0,Cash,,2025-06,6,2025,Monday
4018,2025-05-27,Bills,2193.0,Card,,2025-05,5,2025,Tuesday
4019,2024-10-22,Shopping,4813.0,Cash,,2024-10,10,2024,Tuesday
4020,2024-11-15,Rent,275.0,UPI,,2024-11,11,2024,Friday
4021,2025-07-25,Travel,2804.0,Cash,,2025-07,7,2025,Friday
4022,2024-12-14,Rent,469.0,UPI,,2024-12,12,2024,Saturday
4023,2024-08-16,Shopping,1918.0,UPI,,2024-08,8,2024,Friday
4024,2024-09-26,Bills,2201.0,Cash,,2024-09,9,2024,Thursday
4025,2024-10-17,Rent,4885.0,UPI,,2024-10,10,2024,Thursday
4026,2025-12-25,Bills,3590.0,Cash,,2025-12,12,2025,Thursday
4027,2024-06-13,Bills,1879.0,Cash,,2024-06,6,2024,Thursday
4028,2024-01-05,Food,1464.0,UPI,,2024-01,1,2024,Friday
4029,2025-01-13,Rent,4562.0,UPI,,2025-01,1,2025,Monday
4030,2024-03-18,Rent,3442.0,Card,,2024-03,3,2024,Monday
4031,2025-02-13,Bills,4839.0,UPI,,2025-02,2,2025,Thursday
4032,2025-07-27,Shopping,3776.0,Card,,2025-07,7,2025,Sunday
4033,2024-05-11,Food,2526.0,UPI,,2024-05,5,2024,Saturday
4034,2025-08-23,Bills,172.0,Cash,,2025-08,8,2025,Saturday
4035,2024-02-11,Travel,3062.0,UPI,,2024-02,2,2024,Sunday
4036,2024-03-29,Travel,959.0,Cash,,2024-03,3,2024,Friday
4037,2025-02-05,Food,3956.0,Cash,,2025-02,2,2025,Wednesday
4038,2024-10-22,Shopping,4238.0,Cash,,2024-10,10,2024,Tuesday
4039,2024-10-21,Bills,2524.0,Card,,2024-10,10,2024,Monday
4040,2025-09-07,Rent,1164.0,UPI,,2025-09,9,2025,Sunday
4041,2025-06-09,Food,2317.0,Cash,,2025-06,6,2025,Monday
4042,2025-11-21,Shopping,4117.0,Cash,,2025-11,11,2025,Friday
4043,2025-09-28,Rent,2359.0,Card,,2025-09,9,2025,Sunday
4044,2025-02-25,Travel,3851.0,UPI,,2025-02,2,2025,Tuesday
4045,2024-01-23,Travel,2186.0,UPI,,2024-01,1,2024,Tuesday
4046,2025-07-28,Rent,468.0,Card,,2025-07,7,2025,Monday
4047,2024-05-22,Food,2904.0,Card,,2024-05,5,2024,Wednesday
4048,2025-10-26,Travel,250.0,UPI,,2025-10,10,2025,Sunday
4049,2024-05-24,Bills,1234.0,Card,,2024-05,5,2024,Friday
4050,2024-08-12,Rent,2884.0,UPI,,2024-08,8,2024,Monday
4051,2025-05-17,Rent,4264.0,UPI,,2025-05,5,2025,Saturday
4052,2025-09-07,Travel,2446.0,Cash,,2025-09,9,2025,Sunday
4053,2024-04-13,Food,4997.0,Cash,,2024-04,4,2024,Saturday
4054,2024-02-08,Bills,2350.0,UPI,,2024-02,2,2024,Thursday
4055,2024-07-16,Food,160.0,UPI,,2024-07,7,2024,Tuesday
4056,2025-10-07,Shopping,3110.0,UPI,,2025-10,10,2025,Tuesday
